score	file_path	record_id	name	n_ingredients	reasons
30	specialized/zmb_als_noglycine.yaml	CultureMech:015807	ZMB ALS noGlycine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_noguanine.yaml	CultureMech:015808	ZMB ALS noGuanine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nohistidine.yaml	CultureMech:015809	ZMB ALS noHistidine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_noisoleucine.yaml	CultureMech:015810	ZMB ALS noIsoleucine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_noleucine.yaml	CultureMech:015811	ZMB ALS noLeucine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nolipoicacid.yaml	CultureMech:015812	ZMB ALS noLipoicAcid	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nolysine.yaml	CultureMech:015813	ZMB ALS noLysine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nomethionine.yaml	CultureMech:015814	ZMB ALS noMethionine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nonicotinicacic.yaml	CultureMech:015815	ZMB ALS noNicotinicAcic	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nopantothenate.yaml	CultureMech:015816	ZMB ALS noPantothenate	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nophenylalanine.yaml	CultureMech:015817	ZMB ALS noPhenylalanine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_noproline.yaml	CultureMech:015818	ZMB ALS noProline	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nopyridoxamine.yaml	CultureMech:015819	ZMB ALS noPyridoxamine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_noriboflavin.yaml	CultureMech:015820	ZMB ALS noRiboflavin	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_noserine.yaml	CultureMech:015821	ZMB ALS noSerine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nothiamine.yaml	CultureMech:015822	ZMB ALS noThiamine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nothreonine.yaml	CultureMech:015823	ZMB ALS noThreonine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_notryptophan.yaml	CultureMech:015824	ZMB ALS noTryptophan	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_notyrosine.yaml	CultureMech:015825	ZMB ALS noTyrosine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_nouracil.yaml	CultureMech:015826	ZMB ALS noUracil	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_als_novaline.yaml	CultureMech:015827	ZMB ALS noValine	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
30	specialized/zmb_nofolicacid.yaml	CultureMech:015830	ZMB noFolicAcid	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue); no pH and no temperature
25	algae/chm.yaml	CultureMech:000060	CHM	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/mch.yaml	CultureMech:000087	MCH	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/merds_my75s.yaml	CultureMech:000090	MErds/MY75S	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/ncl.yaml	CultureMech:000099	NCL	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/ncl_0_01_npa.yaml	CultureMech:000102	NCL/0.01%NPA	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/ncl_mp.yaml	CultureMech:000103	NCL:MP	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/ncl_pj.yaml	CultureMech:000101	NCL: PJ	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/ncl_pj_0_01_npa.yaml	CultureMech:000104	NCL:PJ/0.01%NPA	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/pj.yaml	CultureMech:000112	PJ	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/pj_nn.yaml	CultureMech:000113	PJ/NN	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/pp.yaml	CultureMech:000115	PP	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/ppy.yaml	CultureMech:000117	PPY	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/rpl.yaml	CultureMech:000120	RPL	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/rpl_0_01_rpa.yaml	CultureMech:000121	RPL/0.01%RPA	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/rpl_mp.yaml	CultureMech:000122	RPL:MP	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/rpl_pj.yaml	CultureMech:000123	RPL:PJ	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/rpl_pj_0_01_rpa.yaml	CultureMech:000124	RPL:PJ/0.01%RPA	1	only 1 ingredient(s); no media_term (untraceable to a source catalogue)
25	algae/ses_pj.yaml	CultureMech:000131	SES: PJ	2	only 2 ingredient(s); no media_term (untraceable to a source catalogue)
25	archaea/JCM_J1362_METHANOBACTERIUM_VT_MEDIUM.yaml	CultureMech:015840	METHANOBACTERIUM VT MEDIUM	16	placeholder ingredient text
25	archaea/JCM_J1415_METHANOSARCINA_Z_7115_MEDIUM.yaml	CultureMech:015858	METHANOSARCINA Z-7115 MEDIUM	13	placeholder ingredient text
25	archaea/JCM_J1462_METHANOSARCINA_T3_MEDIUM.yaml	CultureMech:015871	METHANOSARCINA T3 MEDIUM	21	placeholder ingredient text
25	bacterial/10_marine_r2a_medium.yaml	CultureMech:008637	10% marine R2A medium	3	no ingredient is grounded; no pH and no temperature
25	bacterial/1_5_lbm_medium.yaml	CultureMech:008247	1/5 LBM medium	3	no ingredient is grounded; no pH and no temperature
25	bacterial/JCM_J1353_GBS_SALTS_MEDIUM_FOR_FERVIDIBACTER.yaml	CultureMech:015836	GBS SALTS MEDIUM FOR FERVIDIBACTER	29	placeholder ingredient text
25	bacterial/JCM_J1354_RFODOSPIRILLACEAE_MEDIUM_MODIFIED.yaml	CultureMech:015837	RFODOSPIRILLACEAE MEDIUM (MODIFIED)	14	placeholder ingredient text
25	bacterial/JCM_J1363_WIDDEL_FRESHWATER_MEDIUM_WITH_SPERMIDINE.yaml	CultureMech:015841	WIDDEL FRESHWATER MEDIUM WITH SPERMIDINE	25	placeholder ingredient text
25	bacterial/JCM_J1364_WIDDEL_FRESHWATER_MEDIUM_WITH_FORMATE_AND_ACETATE.yaml	CultureMech:015842	WIDDEL FRESHWATER MEDIUM WITH FORMATE AND ACETATE	15	placeholder ingredient text
25	bacterial/JCM_J1375_MODIFIED_LOW_SALT_MEDIUM_FOR_B11.yaml	CultureMech:015845	MODIFIED LOW SALT MEDIUM FOR B11	14	placeholder ingredient text
25	bacterial/JCM_J1388_ACC8_MEDIUM.yaml	CultureMech:015848	ACC8 MEDIUM	15	placeholder ingredient text
25	bacterial/JCM_J1389_IA91_MEDIUM.yaml	CultureMech:015849	IA91 MEDIUM	15	placeholder ingredient text
25	bacterial/JCM_J1393_PFENNIG_THIOFABA_MEDIUM.yaml	CultureMech:015851	PFENNIG THIOFABA MEDIUM	11	placeholder ingredient text
25	bacterial/JCM_J1395_PFENNIG_THERMODESULFOBIUM_MEDIUM.yaml	CultureMech:015852	PFENNIG THERMODESULFOBIUM MEDIUM	12	placeholder ingredient text
25	bacterial/JCM_J1406_TEPIDIBACTER_8C15B_MEDIUM.yaml	CultureMech:015856	TEPIDIBACTER 8C15B MEDIUM	15	placeholder ingredient text
25	bacterial/JCM_J1412_MANGROVIBACTERIUM_Z1_71_MEDIUM.yaml	CultureMech:015857	MANGROVIBACTERIUM Z1-71 MEDIUM	15	placeholder ingredient text
25	bacterial/JCM_J1425_SPOROMUSA_MEDIUM_2.yaml	CultureMech:015862	SPOROMUSA MEDIUM-2	18	placeholder ingredient text
25	bacterial/JCM_J1430_SEMI_SOLID_HETEROTROPHIC_GROWTH_MEDIUM_FOR_ALPHAPROTEOBACTERIA.yaml	CultureMech:015865	SEMI-SOLID HETEROTROPHIC GROWTH MEDIUM FOR ALPHAPROTEOBACTERIA	18	placeholder ingredient text
25	bacterial/JCM_J1431_SEMI_SOLID_AUTOTROPHIC_GROWTH_MEDIUM_FOR_GAMMAPROTEOBACTERIA.yaml	CultureMech:015866	SEMI-SOLID AUTOTROPHIC GROWTH MEDIUM FOR GAMMAPROTEOBACTERIA	16	placeholder ingredient text
25	bacterial/JCM_J1435_LIMNOCHORDIA_LN_MEDIUM.yaml	CultureMech:015867	LIMNOCHORDIA LN MEDIUM	30	placeholder ingredient text
25	bacterial/JCM_J1475_DESULFOBACTER_MEDIUM_WITH_HORSE_SERUM.yaml	CultureMech:015875	DESULFOBACTER MEDIUM WITH HORSE SERUM	16	placeholder ingredient text
25	bacterial/JCM_J1479_SOLIDESULFOVIBRIO_MEDIUM.yaml	CultureMech:015877	SOLIDESULFOVIBRIO MEDIUM	9	placeholder ingredient text
25	bacterial/JCM_J753_DEHALOSPIRILLUM_MEDIUM.yaml	CultureMech:003096	DEHALOSPIRILLUM MEDIUM	28	placeholder ingredient text
25	bacterial/JCM_J784_DESULFOSPOROSINUS_ACIDOPHILUS_MEDIUM.yaml	CultureMech:003127	DESULFOSPOROSINUS ACIDOPHILUS MEDIUM	22	placeholder ingredient text
25	bacterial/NBRC_NUTRIENT_AGAR.yaml	CultureMech:007511	Nutrient Agar	3	only 1/3 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	bacterial/TOGO_M1544_Cytophaga_Marine_Medium.yaml	CultureMech:008092	Cytophaga (Marine) Medium	3	no ingredient is grounded; no pH and no temperature
25	bacterial/TOGO_M2193_Nutrient_Agar_Broth.yaml	CultureMech:008786	Nutrient Agar/Broth	4	no ingredient is grounded; no pH and no temperature
25	bacterial/TOGO_M2467_HI_Plus_Medium_w_YE_3.yaml	CultureMech:009044	HI Plus Medium w/ YE #3	6	no ingredient is grounded; no pH and no temperature
25	bacterial/acidic_hb_1_medium.yaml	CultureMech:002189	ACIDIC HB-1 MEDIUM	19	placeholder ingredient text
25	bacterial/cultivation_medium_for_chlamydiae.yaml	CultureMech:000636	CULTIVATION MEDIUM FOR CHLAMYDIAE	3	no ingredient is grounded; no pH and no temperature
25	bacterial/cultivation_medium_for_chlamydophila_pecorum.yaml	CultureMech:000973	CULTIVATION MEDIUM FOR CHLAMYDOPHILA PECORUM	3	no ingredient is grounded; no pH and no temperature
25	bacterial/for_dsm_25939.yaml	CultureMech:004217	For DSM 25939	2	only 2 ingredient(s); name 'For DSM 25939' identifies a strain, not a medium
25	bacterial/for_dsm_25945.yaml	CultureMech:004216	For DSM 25945	2	only 2 ingredient(s); name 'For DSM 25945' identifies a strain, not a medium
25	bacterial/freshwater_iron_oxidizing_bacteria_medium.yaml	CultureMech:002974	FRESHWATER IRON-OXIDIZING BACTERIA MEDIUM	10	placeholder ingredient text
25	bacterial/hi_plus_medium_w_ye_3.yaml	CultureMech:008771	HI Plus Medium w/ YE #3	6	no ingredient is grounded; no pH and no temperature
25	bacterial/lb_0_1x.yaml	CultureMech:015465	LB_0.1x	3	only 1/3 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	bacterial/m25y_medium.yaml	CultureMech:002246	M25Y MEDIUM	24	placeholder ingredient text
25	bacterial/modified_am5_medium_2.yaml	CultureMech:002477	MODIFIED AM5 MEDIUM 2	31	placeholder ingredient text
25	bacterial/modified_desulfoglaeba_alkanexedens_medium.yaml	CultureMech:002872	MODIFIED DESULFOGLAEBA ALKANEXEDENS MEDIUM	11	placeholder ingredient text
25	bacterial/modified_hb_1_medium.yaml	CultureMech:003087	MODIFIED HB-1 MEDIUM	18	placeholder ingredient text
25	bacterial/modified_nautilia_lithotrophica_medium.yaml	CultureMech:003094	MODIFIED NAUTILIA LITHOTROPHICA MEDIUM	26	placeholder ingredient text
25	bacterial/mueller_hinton_medium_with_10_rabbit_serum.yaml	CultureMech:009151	Mueller Hinton Medium with 10% Rabbit Serum	3	no ingredient is grounded; no pH and no temperature
25	bacterial/nautilia_abyssi_medium.yaml	CultureMech:003040	NAUTILIA ABYSSI MEDIUM	22	placeholder ingredient text
25	bacterial/potato_extract_broth.yaml	CultureMech:009043	Potato Extract Broth	3	no ingredient is grounded; no pH and no temperature
25	bacterial/rye_bran_mrs.yaml	CultureMech:003075	RYE-BRAN MRS	4	no ingredient is grounded; no pH and no temperature
25	bacterial/sp5_medium.yaml	CultureMech:008086	SP5 Medium	3	no ingredient is grounded; no pH and no temperature
25	bacterial/spirochaeta_caldaria_medium.yaml	CultureMech:003015	SPIROCHAETA CALDARIA MEDIUM	24	placeholder ingredient text
25	bacterial/thermodesulfobacterium_geofontis_medium.yaml	CultureMech:003303	THERMODESULFOBACTERIUM GEOFONTIS MEDIUM	24	placeholder ingredient text
25	bacterial/togo_medium_m2153.yaml	CultureMech:008748	(Unnamed medium)	5	no ingredient is grounded; no pH and no temperature
25	bacterial/togo_medium_m2696.yaml	CultureMech:009248	(Unnamed medium)	3	no ingredient is grounded; no pH and no temperature
25	bacterial/vero_b4_medium.yaml	CultureMech:000641	Vero B4 Medium	3	no ingredient is grounded; no pH and no temperature
25	bacterial/xtc_2_medium.yaml	CultureMech:000773	XTC-2 MEDIUM	4	no ingredient is grounded; no pH and no temperature
25	specialized/cpg.yaml	CultureMech:015504	CPG	4	only 1/4 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	specialized/mhii.yaml	CultureMech:015593	MHII	3	only 1/3 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	specialized/mhii_biocarbonate_serum.yaml	CultureMech:015596	MHII biocarbonate serum	5	only 2/5 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	specialized/mhii_biocarbonate_serum_chelated.yaml	CultureMech:015597	MHII biocarbonate serum Chelated	5	only 2/5 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	specialized/mhii_chelated.yaml	CultureMech:015598	MHII Chelated	3	only 1/3 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	specialized/pye_nocalcium.yaml	CultureMech:015686	PYE_noCalcium	3	only 1/3 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
25	specialized/smsa.yaml	CultureMech:015748	SMSA	3	only 1/3 ingredients grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
20	algae/JCM_J1481_Bold_s_Basal_Medium_BBM.yaml	CultureMech:015878	Bold's Basal Medium (BBM)	2	only 2 ingredient(s); no pH and no temperature
20	algae/mc.yaml	CultureMech:000086	MC	3	only 1/3 ingredients grounded; no media_term (untraceable to a source catalogue)
20	archaea/TOGO_M1280_Archaeoglobus_MCR_Medium.yaml	CultureMech:007814	Archaeoglobus MCR Medium	1	only 1 ingredient(s); no pH and no temperature
20	archaea/TOGO_M1371_Sulfolobus_Medium_With_Tryptone.yaml	CultureMech:007910	Sulfolobus Medium With Tryptone	2	only 2 ingredient(s); no pH and no temperature
20	archaea/TOGO_M165_Sulfolobus_Medium_B.yaml	CultureMech:008217	Sulfolobus Medium (B)	1	only 1 ingredient(s); no pH and no temperature
20	archaea/TOGO_M345_Thermococcus_Medium_pH_6.0.yaml	CultureMech:009724	Thermococcus Medium (pH 6.0)	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/1_10_r2a_agar.yaml	CultureMech:003149	1/10 R2A AGAR	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/1_2_r2a_agar.yaml	CultureMech:003190	1/2 R2A AGAR	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/JCM_J119_BCYE_AGAR.yaml	CultureMech:002367	BCYE AGAR	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/JCM_J1329_CORN_MEAL_AGAR.yaml	CultureMech:002492	CORN MEAL AGAR	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/JCM_J148_OATMEAL_AGAR.yaml	CultureMech:002506	OATMEAL AGAR	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/JCM_J150_CORN_MEAL_AGAR.yaml	CultureMech:002509	CORN MEAL AGAR	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/JCM_J345_HORIKOSHI-1_MEDIUM_WITH_10_NaCl.yaml	CultureMech:002705	HORIKOSHI-1 MEDIUM WITH 10% NaCl	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/JCM_J714_HEMIN_MEDIUM_FOR_MYCOBACTERIUM.yaml	CultureMech:003061	HEMIN MEDIUM FOR MYCOBACTERIUM	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/KOMODO_459_SUCROSE-Peptone-MEDIUM.yaml	CultureMech:005464	SUCROSE-Peptone-MEDIUM	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M105_R_Agar_With_3_NaCl.yaml	CultureMech:007576	R Agar With 3% NaCl	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M1092_Horikoshi-I_Medium_With_3.5_NaCl.yaml	CultureMech:007609	Horikoshi-I Medium With 3.5% NaCl	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M119_Methanol-Utilizing_Bacteria_Medium_E.yaml	CultureMech:007725	Methanol-Utilizing Bacteria Medium E	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M1238_Inorganic_Salts-Starch_Agar_ISP-4_With_5_NaCl.yaml	CultureMech:007767	Inorganic Salts-Starch Agar (ISP-4) With 5% NaCl	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M141_Corn_Meal_Agar.yaml	CultureMech:007957	Corn Meal Agar	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M1524_Todd_Hewitt_Medium.yaml	CultureMech:008070	Todd Hewitt Medium	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M1525_GAM_Medium.yaml	CultureMech:008071	GAM Medium	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M1547_Marine_Agar_2216.yaml	CultureMech:008095	Marine Agar 2216	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M1721_Potato_Dextrose_Agar.yaml	CultureMech:008284	Potato Dextrose Agar	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M20_Trypto-Soya_Agar.yaml	CultureMech:008691	Trypto-Soya Agar	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M250_ME_Agar.yaml	CultureMech:009081	ME Agar	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M261_MS_Medium.yaml	CultureMech:009187	MS Medium	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M2858_chocolate_agar.yaml	CultureMech:009398	chocolate agar	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M2859_BCYE_agar.yaml	CultureMech:009399	BCYE agar	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M297_R_Agar_With_0.5_Tween_80.yaml	CultureMech:009502	R Agar With 0.5% Tween 80	1	only 1 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M3004_Corn_Meal_Agar.yaml	CultureMech:009521	Corn Meal Agar	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M3040_HGAM.yaml	CultureMech:009553	HGAM	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M33_Marine_Broth_2216.yaml	CultureMech:009718	Marine Broth 2216	2	only 2 ingredient(s); no pH and no temperature
20	bacterial/TOGO_M340_Horikoshi-1_Medium_With_10_NaCl.yaml	CultureMech:009719	Horikoshi-1 Medium With 10% NaCl	1	only 1 ingredient(s); no pH and no temperature
